cc,centro_trabajo,fecha_inicio,fecha_termino,edad,sexo,nivel
9892,Cij Zamora,02/05/2022,02/05/2023,20,M,media superior
9892,Cij Zamora,06/06/2022,06/06/2023,24,M,superior
9892,Cij Zamora,18/04/2022,18/04/2023,28,M,superior
9892,Cij Zamora,06/06/2022,06/06/2023,23,H,superior
9892,Cij Zamora,16/08/2021,16/08/2022,23,M,superior
9892,Cij Zamora,18/04/2022,18/04/2023,30,M,media superior
9892,Cij Zamora,06/11/2023,07/11/2023,18,H,superior
9892,Cij Zamora,06/09/2021,17/12/2021,26,M,superior
9892,Cij Zamora,02/01/2024,11/11/2024,22,M,superior
9892,Cij Zamora,05/12/2022,21/08/2023,25,M,superior
9892,Cij Zamora,04/10/2021,16/11/2021,24,M,superior
9892,Cij Zamora,06/09/2021,01/06/2022,23,M,superior
9892,Cij Zamora,08/02/2022,01/04/2022,24,M,superior
9892,Cij Zamora,06/02/2024,08/02/2024,21,M,media superior
9892,Cij Zamora,03/03/2025,10/03/2025,23,H,superior
9841,Cij Zapopan Prevención,06/11/2023,06/11/2024,22,M,superior
9841,Cij Zapopan Prevención,06/11/2023,06/11/2024,28,M,superior
9841,Cij Zapopan Prevención,02/01/2024,02/01/2025,23,M,superior
9841,Cij Zapopan Prevención,02/01/2024,02/01/2025,24,M,superior
9841,Cij Zapopan Prevención,02/01/2024,02/01/2025,23,H,superior
9841,Cij Zapopan Prevención,02/05/2023,02/05/2024,25,M,superior
9841,Cij Zapopan Prevención,21/06/2021,21/06/2022,25,M,superior
9841,Cij Zapopan Prevención,21/06/2021,21/06/2022,28,H,superior
9841,Cij Zapopan Prevención,19/07/2021,19/07/2022,26,M,superior
9841,Cij Zapopan Prevención,02/01/2023,02/01/2024,22,M,superior
9841,Cij Zapopan Prevención,19/07/2021,19/07/2022,27,M,superior
9841,Cij Zapopan Prevención,06/09/2021,06/07/2022,19,H,media superior
9841,Cij Zapopan Prevención,21/06/2021,21/06/2022,25,H,superior
9841,Cij Zapopan Prevención,21/06/2021,29/06/2021,21,H,superior
9841,Cij Zapopan Prevención,18/04/2022,26/05/2022,21,H,superior
9841,Cij Zapopan Prevención,19/07/2021,16/02/2022,25,M,superior
9841,Cij Zapopan Prevención,06/02/2024,05/12/2024,27,M,media superior
9841,Cij Zapopan Prevención,16/11/2023,16/01/2024,27,M,superior
9841,Cij Zapopan Prevención,18/04/2022,27/07/2022,28,H,media superior
9841,Cij Zapopan Prevención,18/04/2022,27/07/2022,23,M,superior
9841,Cij Zapopan Prevención,21/06/2021,01/03/2022,24,M,superior
9841,Cij Zapopan Prevención,06/06/2022,11/01/2023,26,H,superior
9841,Cij Zapopan Prevención,18/04/2022,14/11/2022,28,H,media superior
9884,Unidad de Investigación Cientifica en Adicciones,02/01/2024,02/01/2025,23,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,06/11/2023,06/11/2024,29,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,02/01/2024,02/01/2025,24,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,06/11/2023,06/11/2024,24,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,06/11/2023,06/11/2024,25,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,06/11/2023,06/11/2024,26,M,media superior
9884,Unidad de Investigación Cientifica en Adicciones,06/11/2023,06/10/2024,18,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,02/01/2024,02/07/2024,28,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,06/11/2023,06/04/2024,27,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,08/02/2022,08/02/2023,24,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,21/06/2021,21/06/2022,27,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,18/04/2022,18/04/2023,22,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,21/06/2021,21/06/2022,27,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,08/02/2022,08/02/2023,21,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,08/02/2022,08/07/2022,25,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,21/06/2021,21/06/2022,22,M,media superior
9884,Unidad de Investigación Cientifica en Adicciones,08/02/2022,08/02/2023,22,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,21/06/2021,21/06/2022,24,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,16/08/2021,25/10/2021,28,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,19/07/2021,19/07/2021,21,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,19/07/2021,19/10/2021,22,H,media superior
9884,Unidad de Investigación Cientifica en Adicciones,06/09/2021,15/12/2021,24,H,superior
9884,Unidad de Investigación Cientifica en Adicciones,06/09/2021,07/09/2021,25,M,media superior
9884,Unidad de Investigación Cientifica en Adicciones,02/05/2023,05/05/2023,26,M,superior
9884,Unidad de Investigación Cientifica en Adicciones,02/01/2023,01/08/2023,20,H,media superior
9884,Unidad de Investigación Cientifica en Adicciones,17/01/2022,08/11/2022,25,M,media superior
